"Data ID","Data SKU","Data Name","Permalink","Data URL","Description","Data Published","Data Modified","Category","Tag","Featured Image","Attribute: Publisher","Attribute: Pubdate"
"6966","ECOREGION_PORTFOLIO_SITES_TNC","Functional Conservation Areas Across Ecoregions (polygon)","http://dev.geostor.org/?product=functional-conservation-areas-across-ecoregions-polygon","http://dev.geostor.org/?product=functional-conservation-areas-across-ecoregions-polygon","<strong>Functional Conservation Areas Across Ecoregions (polygon)</strong>

The Nature Conservancy’s vision is to conserve portfolios of functional                         conservation areas within and across ecoregions. Through this portfolio                         approach, we will work with partners to conserve a full array of ecosystems                         and viable native species . An ecoregional portfolio, the end product of                         ecoregional planning, is a selected set of places that represents the full                         distribution and diversity of native species, natural communities and                         ecosystems in an ecoregion. Designing ecoregion-based portfolios is a                         complex, iterative process based on five steps: * Identifying the species,                         communities and ecosystems in an ecoregion; * Setting specific goals for the                         number and distribution of these conservation targets to be captured in the                         portfolio; * Assembling information and relevant data on the location and                         quality of conservation targets; * Designing a network of conservation areas                         that most effectively meets the goals; and * Identifying the highest                         priority conservation areas, wide-ranging targets and pervasive threats for                         conservation action.

[Keywords:  environment biota boundaries ]","16/10/2014","16/10/2014","Data>Environment","","http://dev.geostor.org/wp-content/uploads/2014/10/ENVIR.DBO_.ECOREGION_PORTFOLIO_SITES_TNC.jpg","AR Nature Conservancy","June 01, 2006"
"6965","V_DEM_STATEWIDE_2006","2006 Five Meter Resolution Digital Elevation Model Footprint
                        (polygon)","http://dev.geostor.org/?product=2006-five-meter-resolution-digital-elevation-model-footprint-polygon","http://dev.geostor.org/?product=2006-five-meter-resolution-digital-elevation-model-footprint-polygon","<strong>2006 Five Meter Resolution Digital Elevation Model Footprint                         (polygon)</strong>

This layer represents the vector footprint of each Quarter-Quadrangle,                         along with attributes corresponding to the area of coverage the State of                         Arkansas request to be acquired.

[Keywords:  ADOP dates DEM elevation relief elevation ]","16/10/2014","16/10/2014","Data>Elevation","","http://dev.geostor.org/wp-content/uploads/2014/10/ELEVA.DBO_.V_DEM_STATEWIDE_2006.jpg","","2001"
"6964","LIDAR_FOOTPRINTS","Availability of Lidar","http://dev.geostor.org/?product=availability-of-lidar","http://dev.geostor.org/?product=availability-of-lidar","<strong>Availability of Lidar</strong>

The AGIO is responding to a request from the GIS Board to coordinate                         lidar data development in an effort to reduce duplication of effort. The                         AGIO has been coordinating with US Army COE, FEMA, NRCS and USGS to                         determine where publically funded lidar exist within the state of Arkansas.                         This file represents geographic footprints that detail the availability of                         lidar data and the points of contact. Note: Availabity means complete,                         contracted or planned for the purpose of this effort.

[Keywords:  elevation lidar point cloud las ]","16/10/2014","16/10/2014","Data>Elevation","","http://dev.geostor.org/wp-content/uploads/2014/10/ELEVA.DBO_.LIDAR_FOOTPRINTS.jpg","Arkansas Geographic Information Office","March 24, 2011"
"6963","HYPSOGRAPHY_USGS_1990","Hypsography 1990 (line)","http://dev.geostor.org/?product=hypsography-1990-line","http://dev.geostor.org/?product=hypsography-1990-line","<strong>Hypsography 1990 (line)</strong>

Data available online through GeoStor at                         http://www.geostor.arkansas.gov. The subject file represents the Arkansas                         portion of hypsography (contour line) information derived from                         1:100,000-scale (""""intermediate-scale"""") Digital Line Graph data created by                         the USGS. Digital Line Graph (DLG) data are digital representations of                         cartographic information. DLG's of map features are converted to digital                         form from maps and related sources. Intermediate-scale DLG data are derived                         from USGS 1:100,000-scale 30- by 60-minute quadrangle maps. If these maps                         are not available, Bureau of Land Management planimetric maps at a scale of                         1:100,000 are used. Intermediate-scale DLG's are broken down into five                         categories: 1. Public Land survey, 2. boundaries, 3. transportation 4.                         hydrography, and 5. hypsography.

[Keywords:  elevation contour contours surface ]","16/10/2014","16/10/2014","Data>Elevation","","http://dev.geostor.org/wp-content/uploads/2014/10/ELEVA.DBO_.HYPSOGRAPHY_USGS_1990.jpg","Earth Science Information Center, U.S. Geological Survey 507 National Center Reston, VA USA 20192","January 01, 1999"
"6962","HILLSHADE_STATEWIDE_2006","2006 Five Meter Resolution Hillshade Model (raster)","http://dev.geostor.org/?product=2006-five-meter-resolution-hillshade-model-raster","http://dev.geostor.org/?product=2006-five-meter-resolution-hillshade-model-raster","<strong>2006 Five Meter Resolution Hillshade Model (raster)</strong>

This hillshade was generated from elevation model delivered with the                         2006 ADOP (Arkansas Digital Ortho Program) products.

[Keywords:  elevation surface model dem hill shade hillshade ]","16/10/2014","16/10/2014","Data>Elevation","","http://dev.geostor.org/wp-content/uploads/2014/10/ELEVA.DBO_.HILLSHADE_STATEWIDE_2006.jpg","Arkansas Geographic Information Office","January 01, 2007"
"6961","HILLSHADE_NED_USGS_1999","National Digital Elevation Dataset Hillshade 1999 (raster)","http://dev.geostor.org/?product=national-digital-elevation-dataset-hillshade-1999-raster","http://dev.geostor.org/?product=national-digital-elevation-dataset-hillshade-1999-raster","<strong>National Digital Elevation Dataset Hillshade 1999 (raster)</strong>

Data available online through GeoStor at                         http://www.geostor.arkansas.gov. The Hillshade (Shaded Relief) dataset is a                         derived product from the USGS National Elevation Dataset. The U.S.                         Geological Survey has developed a National Elevation Database (NED). The NED                         is a seamless mosaic of best-available elevation data. The 7.5-minute                         elevation data for the conterminous United States are the primary initial                         source data. In addition to the availability of complete 7.5-minute data,                         efficient processing methods were developed to filter production artifacts                         in the existing data, convert to the NAD83 datum, edge-match, and fill                         slivers of missing data at quadrangle seams. One of the effects of the NED                         processing steps is a much-improved base of elevation data for calculating                         slope and hydrologic derivatives.

[Keywords:  elevation NED ]","16/10/2014","16/10/2014","Data>Elevation","","http://dev.geostor.org/wp-content/uploads/2014/10/ELEVA.DBO_.HILLSHADE_NED_USGS_1999.jpg","Center for Advanced Spatial Technologies 12 Ozark Hall University of Arkansas Fayetteville, AR 72701 (501) 575-6159 info@cast.uark.edu","January 01, 1999"
"6960","HILLSHADE_3ARCSEC_DMA_2000","Hillshade 3 Arc Second 2000 (raster)","http://dev.geostor.org/?product=hillshade-3-arc-second-2000-raster","http://dev.geostor.org/?product=hillshade-3-arc-second-2000-raster","<strong>Hillshade 3 Arc Second 2000 (raster)</strong>

Data available online through GeoStor at                         http://www.geostor.arkansas.gov. A Digital Elevation Model (DEM), consists                         of a sampled array of elevations for ground positions that are normally at                         regularly spaced intervals. The 1-Degree DEM (3- by 3-arc-second data                         spacing) provides coverage in 1- by 1-degree blocks for all of the                         contiguous United States, Hawaii, and limited portions of Alaska. The basic                         elevation model is produced by or for the Defense Mapping Agency (DMA), but                         is distributed by the USGS, EROS Data Center, in the DEM data record format.                         In reformatting the product the USGS does not change the basic elevation                         information. 1-degree DEM's are also referred to as """"""""""""""""""""""""""""""""3-arc                         second"""""""""""""""""""""""""""""""" or """"""""""""""""""""""""""""""""1:250,000 scale""""""""""""""""""""""""""""""""                         DEM data. Elevations are in meters relative to National Geodetic Vertical                         Datum of 1929 (NGVD 29) in the continental U.S. and local mean sea level in                         Hawaii.

[Keywords:  elevation ]","16/10/2014","16/10/2014","Data>Elevation","","http://dev.geostor.org/wp-content/uploads/2014/10/ELEVA.DBO_.HILLSHADE_3ARCSEC_DMA_2000.jpg","National Imaging and Mapping Agency","January 01, 2000"
"6959","DSM_STATEWIDE__2006","Five Meter Resolution Autocorrelated Digital Surface Model (raster)","http://dev.geostor.org/?product=five-meter-resolution-autocorrelated-digital-surface-model-raster","http://dev.geostor.org/?product=five-meter-resolution-autocorrelated-digital-surface-model-raster","<strong>Five Meter Resolution Autocorrelated Digital Surface Model (raster)</strong>

Digital Surface Model (DSM) is an autocorrelated surface that                         represents the tops of surfaces. The autocorrelated data is in its rawest                         form. The data is made up of sampled arrays of pixels depicting surface                         elevations in raster form. This data was captured as an ancillary product of                         a statewide ortho image acquisition using a Lecia ADS40 sensor. The primary                         DSM is a 5-meter ground resolution, produced in 5 large blocks covering the                         entire State, cast on the Universal Transverse Mercator projection (UTM) on                         the North American Datum of 1983 (NAD83). This series of DSM's was produced                         as a part of the 2006 Arkansas Digital Orthophotography Program administered                         by the Arkansas State Land Information Board and the Arkansas Geographic                         Information Office. The aerial imaging data used to create the DSM was                         acquired between January 15th and March 31st in 2006.

[Keywords:  elevation surface model dsm ]","16/10/2014","16/10/2014","Data>Elevation","","http://dev.geostor.org/wp-content/uploads/2014/10/ELEVA.DBO_.DSM_STATEWIDE__2006.jpg","Arkansas Geographic Information Office","January 01, 2007"
"6958","DEM_STATEWIDE_2006","2006 Five Meter Resolution Digital Elevation Model (raster)","http://dev.geostor.org/?product=2006-five-meter-resolution-digital-elevation-model-raster","http://dev.geostor.org/?product=2006-five-meter-resolution-digital-elevation-model-raster","<strong>2006 Five Meter Resolution Digital Elevation Model (raster)</strong>

Digital Elevation Model (DEM) is a representation of the topography of                         the Earth surface in digital format. The data is made up of sampled arrays                         of pixels depicting surface elevations in raster form. This data was                         captured as an ancillary product of a statewide ortho image acquisition                         using a Lecia ADS40 sensor. The primary DEM is a 5-meter ground resolution,                         quarter-quadrangle (3.75 minutes of latitude by 3.75 minutes of longitude)                         cast on the Universal Transverse Mercator projection (UTM) on the North                         American Datum of 1983 (NAD83). The geographic extent of the DEM is                         equivalent to a quarter-quadrangle plus the over edge ranges from a minimum                         of 50 meters to a maximum of 300 meters beyond the extremes of the primary                         and secondary corner points. The over edge is included to facilitate for the                         placement of the NAD83 and secondary datum corner ticks. This series of                         DEM's was produced as a part of the 2006 Arkansas Digital Orthophotography                         Program administered by the Arkansas State Land Information Board and the                         Arkansas Geographic Information Office. The aerial imaging data used to                         create the DEM was acquired between January 15th and March 31st in                         2006.

[Keywords:  elevation surface model dem ]","16/10/2014","16/10/2014","Data>Elevation","","http://dev.geostor.org/wp-content/uploads/2014/10/ELEVA.DBO_.DEM_STATEWIDE_2006.jpg","Arkansas Geographic Information Office","January 01, 2007"
"6957","DEM_OZARK_NATIONAL_FOREST_2003","Ozark National Forest Digital Elevation Model 2003 (raster)","http://dev.geostor.org/?product=ozark-national-forest-digital-elevation-model-2003-raster","http://dev.geostor.org/?product=ozark-national-forest-digital-elevation-model-2003-raster","<strong>Ozark National Forest Digital Elevation Model 2003 (raster)</strong>

Data available online through GeoStor at                         http://www.geostor.arkansas.gov. The product is a mosaic of 10 meter posting                         (10- by 10-m data spacing) DEMs covering the National Forest. Input data for                         the production of the mosaic consisted of the10 meter posting DEMs, in                         standard USGS format, required to provide coverage of the National Forest.                         The mosaic is available in ERDAS Imagine .img format (version 8.5) and ESRI                         GRID format. Digital Elevation Model (DEM) is the terminology adopted by the                         USGS to describe terrain elevation data sets in a digital raster form. The                         standard USGS format DEM consists of a regular array of elevations cast on a                         designated coordinate projection system. The DEM data are stored as a series                         of profiles in which the spacing of the elevations along and between each                         profile is in regular whole number intervals. The normal orientation of data                         is by columns and rows. Each column contains a series of elevations ordered                         from south to north with the order of the columns from west to east. Each                         standard USGS DEM provides the same coverage as a standard USGS 7.5-minute                         quadrangle without over edge.

[Keywords:  elevation dem surface model ]","16/10/2014","16/10/2014","Data>Elevation","","http://dev.geostor.org/wp-content/uploads/2014/10/ELEVA.DBO_.DEM_OZARK_NATIONAL_FOREST_2003.jpg","USDA Forest Service, Southern Region","September 16, 2002"
"6956","DEM_NED_30M_USGS_1999","National Elevation Dataset 1999 (raster)","http://dev.geostor.org/?product=national-elevation-dataset-1999-raster","http://dev.geostor.org/?product=national-elevation-dataset-1999-raster","<strong>National Elevation Dataset 1999 (raster)</strong>

Data available online through GeoStor at                         http://www.geostor.arkansas.gov. The U.S. Geological Survey has developed a                         National Elevation Database (NED). The NED is a seamless mosaic of                         best-available elevation data. The 7.5-minute elevation data for the                         conterminous United States are the primary initial source data. In addition                         to the availability of complete 7.5-minute data, efficient processing                         methods were developed to filter production artifacts in the existing data,                         convert to the NAD83 datum, edge-match, and fill slivers of missing data at                         quadrangle seams. One of the effects of the NED processing steps is a                         much-improved base of elevation data for calculating slope and hydrologic                         derivatives.

[Keywords:  elevation surface model dem ]","16/10/2014","16/10/2014","Data>Elevation","","http://dev.geostor.org/wp-content/uploads/2014/10/ELEVA.DBO_.DEM_NED_30M_USGS_1999.jpg","Center for Advanced Spatial Technologies 12 Ozark Hall University of Arkansas Fayetteville, AR 72701 (501) 575-6159 info@cast.uark.edu","January 01, 1999"
"6955","DEM_LIDAR_NW_AR_2004_FLOAT","NWA Lidar Digital Elevation Model- Float 2004 (raster)","http://dev.geostor.org/?product=nwa-lidar-digital-elevation-model-float-2004-raster","http://dev.geostor.org/?product=nwa-lidar-digital-elevation-model-float-2004-raster","<strong>NWA Lidar Digital Elevation Model- Float 2004 (raster)</strong>

Data available online at http://www.geostor.arkansas.gov This                         Geographic Information System dataset may be described as the 2004                         LIDAR-based Digital Elevation Model (DEM) for Benton and Washington Counties                         in Arkansas. Vertical units are in Feet. This raster (25ft resolution)                         Digital Elevation Model (DEM) was generated using a bare earth point cloud                         obtained from Landair Mapping, Inc as part of the August 2004 LIDAR                         acquisition (Washington and Benton Counties, AR) coordinated by John                         McLarty, Elizabeth Bowen, Brian Culpepper, and Dr. Jack Cothren of the                         Northwest Arkansas Imagery Task Force. This collaborative project was made                         possible due the financial support provided by the numerous State, Federal,                         local government, and private sector entities who actively participated in                         the Northwest Arkansas Imagery Task Force meetings hosted by the NWARPC                         during 2004. Users of these data owe a special thanks to John McLarty                         (NWARPC) and Elizabeth Bowen (Benton County GIS Coordinator) for their                         superior leadership during this effort. Funding to support the distribution                         of this data via Arkansas' GeoStor was made possible by Mullins Library at                         the University of Arkansas, Fayetteville

[Keywords:  elevation lidar surface model dem ]","16/10/2014","16/10/2014","Data>Elevation","","http://dev.geostor.org/wp-content/uploads/2014/10/ELEVA.DBO_.DEM_LIDAR_NW_AR_2004_FLOAT.jpg","","January 31, 2005"
"6954","DEM_LIDAR_NW_AR_2004","NWA Lidar Digital Elevation Model 2004 (raster)","http://dev.geostor.org/?product=nwa-lidar-digital-elevation-model-2004-raster","http://dev.geostor.org/?product=nwa-lidar-digital-elevation-model-2004-raster","<strong>NWA Lidar Digital Elevation Model 2004 (raster)</strong>

Data available online at http://www.geostor.arkansas.gov This                         Geographic Information System dataset may be described as the 2004                         LIDAR-based Digital Elevation Model (DEM) for Benton and Washington Counties                         in Arkansas. Vertical units are in Meters. This dataset is a derivative of                         the Decimal - Feet elevation dataset documented below. This raster (25ft                         resolution) Digital Elevation Model (DEM) was generated using a bare earth                         point cloud obtained from Landair Mapping, Inc as part of the August 2004                         LIDAR acquisition (Washington and Benton Counties, AR) coordinated by John                         McLarty, Elizabeth Bowen, Brian Culpepper, and Dr. Jack Cothren of the                         Northwest Arkansas Imagery Task Force. This collaborative project was made                         possible due the financial support provided by the numerous State, Federal,                         local government, and private sector entities who actively participated in                         the Northwest Arkansas Imagery Task Force meetings hosted by the NWARPC                         during 2004. Users of these data owe a special thanks to John McLarty                         (NWARPC) and Elizabeth Bowen (Benton County GIS Coordinator) for their                         superior leadership during this effort. Funding to support the distribution                         of this data via Arkansas' GeoStor was made possible by Mullins Library at                         the University of Arkansas, Fayetteville

[Keywords:  elevation lidar surface model dem ]","16/10/2014","16/10/2014","Data>Elevation","","http://dev.geostor.org/wp-content/uploads/2014/10/ELEVA.DBO_.DEM_LIDAR_NW_AR_2004.jpg","","January 31, 2005"
"6953","CONTOUR_CITY_HOT_SPRINGS_2006","City of Hot Springs Contours (line)","http://dev.geostor.org/?product=city-of-hot-springs-contours-line","http://dev.geostor.org/?product=city-of-hot-springs-contours-line","<strong>City of Hot Springs Contours (line)</strong>

This metadata record describes the topographic mapping of Hot Springs,                         AR during 2007. Products generated include lidar point clouds in LAS 1.0                         format, random-spacing ASCII bare earth DEM, gridded DEM in ASCII format, 2                         foot contours using lidar collected with a Leica ALS-50 Aerial Lidar                         Sensor.

[Keywords:  lidar DEM Topographic bare earth LAS ASCII elevation ]","16/10/2014","16/10/2014","Data>Elevation","","http://dev.geostor.org/wp-content/uploads/2014/10/ELEVA.DBO_.CONTOUR_CITY_HOT_SPRINGS_2006.jpg","EarthData International","May 31, 2007"
"6952","WEIGHT_PERMIT_STATION_AHTD","Weigh Permit Station (point)","http://dev.geostor.org/?product=weigh-permit-station-point","http://dev.geostor.org/?product=weigh-permit-station-point","<strong>Weigh Permit Station (point)</strong>

This dataset is a subset of the dataset titled ALL CULTRAL POINTS,                         created by the Arkansas Highway and Transportation Department. Combinations                         of all of the cultural features are plotted when updating county and city                         maps in the Mapping Section at the Arkansas State Highway and Transportation                         Department

[Keywords:  transportation ahtd ]","16/10/2014","16/10/2014","Data>Society","","http://dev.geostor.org/wp-content/uploads/2014/10/CULTU.DBO_.WEIGHT_PERMIT_STATION_AHTD.jpg","Arkansas State Highway and Transportation Department","August 29, 2006"
"6951","WATERSUPPLY_TANKSTANDPIPE_AHTD","Tank and Standpipe Water Supply (point)","http://dev.geostor.org/?product=tank-and-standpipe-water-supply-point","http://dev.geostor.org/?product=tank-and-standpipe-water-supply-point","<strong>Tank and Standpipe Water Supply (point)</strong>

This dataset is a subset of the dataset titled ALL CULTRAL POINTS,                         created by the Arkansas Highway and Transportation Department. Combinations                         of all of the cultural features are plotted when updating county and city                         maps in the Mapping Section at the Arkansas State Highway and Transportation                         Department

[Keywords:  society farming ahtd ]","16/10/2014","16/10/2014","Data>Society","","http://dev.geostor.org/wp-content/uploads/2014/10/CULTU.DBO_.WATERSUPPLY_TANKSTANDPIPE_AHTD.jpg","Arkansas State Highway and Transportation Department","August 29, 2006"
"6950","TRANSP_FEATURES_GNIS_USGS","Transportation Feature (point)","http://dev.geostor.org/?product=transportation-feature-point","http://dev.geostor.org/?product=transportation-feature-point","<strong>Transportation Feature (point)</strong>

The Geographic Names Information System (GNIS) is the Federal standard                         for geographic nomenclature in support of the U.S. Board on Geographic                         Names. The Transportation Features layer (TRANSPORTATION_FEATURE) in the                         GNIS Web Map Service contains all features in the database with Feature                         Class of Bridge, Crossing, Tunnel. See                         http://geonames.usgs.gov/domestic/feature_class.htm for feature class values                         and definitions. See http://geonames.usgs.gov for additional                         information.

[Keywords:  transportation Bridge Crossing Tunnel GNIS ]","16/10/2014","16/10/2014","Data>Society","","http://dev.geostor.org/wp-content/uploads/2014/10/CULTU.DBO_.TRANSP_FEATURES_GNIS_USGS.jpg","","May 01, 1981"
"6949","TRAILER_PARKS_AHTD","Trailer Park (point)","http://dev.geostor.org/?product=trailer-park-point","http://dev.geostor.org/?product=trailer-park-point","<strong>Trailer Park (point)</strong>

This dataset is a subset of the dataset titled ALL CULTRAL POINTS,                         created by the Arkansas Highway and Transportation Department. Combinations                         of all of the cultural features are plotted when updating county and city                         maps in the Mapping Section at the Arkansas State Highway and Transportation                         Department

[Keywords:  society structure ahtd ]","16/10/2014","16/10/2014","Data>Society","","http://dev.geostor.org/wp-content/uploads/2014/10/CULTU.DBO_.TRAILER_PARKS_AHTD.jpg","Arkansas State Highway and Transportation Department","August 29, 2006"
"6948","TRACTS_TIGER_2000","Census Tract 2000 (polygon)","http://dev.geostor.org/?product=census-tract-2000-polygon","http://dev.geostor.org/?product=census-tract-2000-polygon","<strong>Census Tract 2000 (polygon)</strong>

Data available online through GeoStor at                         http://www.geostor.arkansas.gov. TIGER, TIGER/Line, and Census TIGER are                         registered trademarks of the Bureau of the Census. The 1998 TIGER/Line files                         are an extract of selected geographic and cartographic information from the                         Census TIGER data base. The geographic coverage for a single TIGER/Line file                         is a county or statistical equivalent entity, with the coverage area based                         on January 1, 1999 legal boundaries. A complete set of 1999 TIGER/Line files                         includes all counties and statistically equivalent entities in the United                         States, the U.S. Virgin Islands, Puerto Rico, American Samoa, Guam, the                         Northern Mariana Islands, U.S. Minor Outlying Areas, and the Pacific Island                         Areas. The Census TIGER data base represents a seamless national file with                         no overlaps or gaps between parts. However, each county-based TIGER/Line                         file is designed to stand alone as an independent data set or the files can                         be combined to cover the whole Nation and its territories. The 1999                         TIGER/Line files consist of line segments representing physical features and                         governmental and statistical boundaries. The files contain information                         distributed over a series of record types for the spatial objects of a                         county. There are 17 record types, including the basic data record, the                         shape coordinate points, and geographic codes that can be used with                         appropriate software to prepare maps. Other geographic information contained                         in the files includes tributes such as feature identifiers/census feature                         class codes (CFCC) used to differentiate feature types, address ranges and                         ZIP Codes, codes for legal and statistical entities, latitude/longitude                         coordinates of linear and point features, landmark point features, area                         landmarks, key geographic features, and area boundaries. The 1999 TIGER/Line                         data dictionary contains a complete list of all the fields in the 17 record                         types.The subject file represents Census Tracts 2000 for the State of                         Arkansas.

[Keywords:  society census demographic tract population ]","16/10/2014","16/10/2014","Data>Society","","http://dev.geostor.org/wp-content/uploads/2014/10/CULTU.DBO_.TRACTS_TIGER_2000.jpg","","January 01, 2000"
"6947","33963535dd8e","Tracts 2010 Census","http://dev.geostor.org/?product=tracts-2010-census","http://dev.geostor.org/?product=tracts-2010-census","<strong>Tracts 2010 Census</strong>

The TIGER/Line Files are shapefiles and related database files (.dbf)                         that are an extract of selected geographic and cartographic information from                         the U.S. Census Bureau's Master Address File / Topologically Integrated                         Geographic Encoding and Referencing (MAF/TIGER) Database (MTDB). The MTDB                         represents a seamless national file with no overlaps or gaps between parts,                         however, each TIGER/Line File is designed to stand alone as an independent                         data set, or they can be combined to cover the entire nation. Block Groups                         (BGs) are defined before tabulation block delineation and numbering, but are                         clusters of blocks within the same census tract that have the same first                         digit of their 4-digit census block number from the same decennial census.                         For example, Census 2000 tabulation blocks 3001, 3002, 3003,.., 3999 within                         Census 2000 tract 1210.02 are also within BG 3 within that census tract.                         Census 2000 BGs generally contained between 600 and 3,000 people, with an                         optimum size of 1,500 people. Most BGs were delineated by local participants                         in the Census Bureau's Participant Statistical Areas Program (PSAP). The                         Census Bureau delineated BGs only where the PSAP participant declined to                         delineate BGs or where the Census Bureau could not identify any local PSAP                         participant. A BG usually covers a contiguous area. Each census tract                         contains at least one BG, and BGs are uniquely numbered within census tract.                         Within the standard census geographic hierarchy, BGs never cross county or                         census tract boundaries, but may cross the boundaries of other geographic                         entities like county subdivisions, places, urban areas, voting districts,                         congressional districts, and American Indian / Alaska Native / Native                         Hawaiian areas. BGs have a valid code range of 0 through 9. BGs coded 0 were                         intended to only include water area, no land area, and they are generally in                         territorial seas, coastal water, and Great Lakes water areas. For Census                         2000, rather than extending a census tract boundary into the Great Lakes or                         out to the U.S. nautical three-mile limit, the Census Bureau delineated some                         census tract boundaries along the shoreline or just offshore. The Census                         Bureau assigned a default census tract number of 0 and BG of 0 to these                         offshore, water-only areas not included in regularly numbered census tract                         areas.

[Keywords:  boundaries census blocks demographic population Block Group Census Tract                         Tract ]","16/10/2014","16/10/2014","Uncategorized","","","U.S. Department of Commerce, U.S. Census Bureau, Geography Division, Geographic Products Branch","2010"
"6946","TOWN_HALLS_COURTHOUSES_AHTD","Town Hall or Courthouse (point)","http://dev.geostor.org/?product=town-hall-or-courthouse-point","http://dev.geostor.org/?product=town-hall-or-courthouse-point","<strong>Town Hall or Courthouse (point)</strong>

This dataset is a subset of the dataset titled ALL CULTRAL POINTS,                         created by the Arkansas Highway and Transportation Department. Combinations                         of all of the cultural features are plotted when updating county and city                         maps in the Mapping Section at the Arkansas State Highway and Transportation                         Department

[Keywords:  structure halls court houses ahtd ]","16/10/2014","16/10/2014","Data>Society","","http://dev.geostor.org/wp-content/uploads/2014/10/CULTU.DBO_.TOWN_HALLS_COURTHOUSES_AHTD.jpg","Arkansas State Highway and Transportation Department","August 29, 2006"
"6945","STRUCTURES_GNIS_USGS","Structure (point)","http://dev.geostor.org/?product=structure-point","http://dev.geostor.org/?product=structure-point","<strong>Structure (point)</strong>

The Geographic Names Information System (GNIS) is the Federal standard                         for geographic nomenclature in support of the U.S. Board on Geographic                         Names. The Structures layer (STRUCTURE) in the GNIS Web Map Service contains                         all features in the database with Feature Class of Airport, Building,                         Church, Hospital, School, Post Office. See                         http://geonames.usgs.gov/domestic/feature_class.htm for feature class values                         and definitions. The STRUCTURE_FEATURE250 layer contains large features                         designated by the Geographic Names Office as ones that should be labeled on                         maps or displays with a scale of 1:250,000. See http://geonames.usgs.gov for                         additional information.

[Keywords:  structure health Airport Building Church Hospital School Post Office GNIS ]","16/10/2014","16/10/2014","Data>Society","","http://dev.geostor.org/wp-content/uploads/2014/10/CULTU.DBO_.STRUCTURES_GNIS_USGS.jpg","","May 01, 1981"
"6944","SENATE_DST_CENSUS","AR Senate Districts- 2010 Census","http://dev.geostor.org/?product=ar-senate-districts-2010-census","http://dev.geostor.org/?product=ar-senate-districts-2010-census","<strong>AR Senate Districts- 2010 Census</strong>

This file is released in support of the Redistricting Data (P.L.                         94-171) Summary File. The shapefiles represent geographic linear features as                         of January 1, 2010. The files also contain attribute information about these                         features, such as names, the type of feature, the geographic relationship to                         other features, and other related information. The 2010 Redistricting                         Shapefiles include data for all 50 states, the District of Columbia and the                         Commonwealth of Puerto Rico. This file is only provided for the State of                         Arkansas.

[Keywords:  Boundaries society GOVERNMENTALUNITS, district, districts, congress,                         Representative GOVERNMENTALUNITS, district, legislator, legislative,                         government, districts, census, demographic, population ]","16/10/2014","16/10/2014","Data>Society","","http://dev.geostor.org/wp-content/uploads/2014/10/CULTU.DBO_.SENATE_DST_CENSUS.jpg","U.S. Department of Commerce, U.S. Census Bureau, Geography Division, Geographic Products Management Branch","2010"
"6943","SCHOOL_DST_CENSUS","School District- 2010 Census","http://dev.geostor.org/?product=school-district-2010-census","http://dev.geostor.org/?product=school-district-2010-census","<strong>School District- 2010 Census</strong>

This file is released in support of the Redistricting Data (P.L. 94-171) Summary File. The shapefiles represent geographic linear features as of January 1, 2010. The files also contain attribute information about these features, such as names, the type of feature, the geographic relationship to other features, and other related information. The 2010 Redistricting Shapefiles include data for all 50 states, the District of Columbia and the Commonwealth of Puerto Rico. This file is only provided for the State of Arkansas.

[Keywords: Boundaries society GOVERNMENTALUNITS, schools, district, K-12, districts census, demographic, population ]","16/10/2014","28/10/2014","Data>Boundaries","","http://dev.geostor.org/wp-content/uploads/2014/10/CULTU.DBO_.SCHOOL_DST_CENSUS.jpg","U.S. Department of Commerce, U.S. Census Bureau, Geography Division, Geographic Products Management Branch","2010"
"6942","SCENIC_SITE_OVERLOOKS_AHTD","Scenic Site Overlook (point)","http://dev.geostor.org/?product=scenic-site-overlook-point","http://dev.geostor.org/?product=scenic-site-overlook-point","<strong>Scenic Site Overlook (point)</strong>

This dataset is a subset of the dataset titled ALL CULTRAL POINTS,                         created by the Arkansas Highway and Transportation Department. Combinations                         of all of the cultural features are plotted when updating county and city                         maps in the Mapping Section at the Arkansas State Highway and Transportation                         Department

[Keywords:  transportation economy ahtd ]","16/10/2014","16/10/2014","Data>Society","","http://dev.geostor.org/wp-content/uploads/2014/10/CULTU.DBO_.SCENIC_SITE_OVERLOOKS_AHTD.jpg","Arkansas State Highway and Transportation Department","August 29, 2006"
"6941","SAWMILLS_AHTD","Sawmill (point)","http://dev.geostor.org/?product=sawmill-point","http://dev.geostor.org/?product=sawmill-point","<strong>Sawmill (point)</strong>

This dataset is a subset of the dataset titled ALL CULTRAL POINTS,                         created by the Arkansas Highway and Transportation Department. Combinations                         of all of the cultural features are plotted when updating county and city                         maps in the Mapping Section at the Arkansas State Highway and Transportation                         Department

[Keywords:  economy ahtd ]","16/10/2014","16/10/2014","Data>Society","","http://dev.geostor.org/wp-content/uploads/2014/10/CULTU.DBO_.SAWMILLS_AHTD.jpg","Arkansas State Highway and Transportation Department","August 29, 2006"
